"","station_id","stationname","date","daytype","rides","yearNumber"
"842431",40890,"O'Hare Airport","09/27/2001","W",7463,"2001"
"842627",40890,"O'Hare Airport","02/18/2015","W",7972,"2015"
"842995",40890,"O'Hare Airport","09/25/2004","A",7014,"2004"
"843026",40890,"O'Hare Airport","01/27/2007","A",6187,"2007"
"843053",40890,"O'Hare Airport","04/17/2004","A",6753,"2004"
"843266",40890,"O'Hare Airport","03/02/2016","W",9054,"2016"
"843407",40890,"O'Hare Airport","07/02/2006","U",8771,"2006"
"843597",40890,"O'Hare Airport","05/25/2014","U",8829,"2014"
"843606",40890,"O'Hare Airport","06/26/2009","W",10385,"2009"
"843621",40890,"O'Hare Airport","01/02/2015","W",9125,"2015"
"844005",40890,"O'Hare Airport","05/16/2015","A",10248,"2015"
"844153",40890,"O'Hare Airport","11/11/2014","W",8910,"2014"
"844291",40890,"O'Hare Airport","07/28/2012","A",9600,"2012"
"844349",40890,"O'Hare Airport","02/28/2015","A",7285,"2015"
"844502",40890,"O'Hare Airport","01/05/2001","W",8109,"2001"
"844506",40890,"O'Hare Airport","10/15/2013","W",9334,"2013"
"844711",40890,"O'Hare Airport","12/02/2002","W",10735,"2002"
"844774",40890,"O'Hare Airport","02/27/2012","W",8606,"2012"
"844897",40890,"O'Hare Airport","12/02/2007","U",6145,"2007"
"844914",40890,"O'Hare Airport","05/13/2016","W",13690,"2016"
"845128",40890,"O'Hare Airport","02/27/2007","W",8544,"2007"
"845394",40890,"O'Hare Airport","01/08/2015","W",8865,"2015"
"845695",40890,"O'Hare Airport","07/17/2009","W",10797,"2009"
"845717",40890,"O'Hare Airport","03/10/2012","A",7749,"2012"
"845758",40890,"O'Hare Airport","07/11/2012","W",10256,"2012"
"845986",40890,"O'Hare Airport","02/12/2007","W",8602,"2007"
"846022",40890,"O'Hare Airport","08/22/2008","W",11108,"2008"
"846317",40890,"O'Hare Airport","02/21/2003","W",7962,"2003"
"846434",40890,"O'Hare Airport","04/04/2008","W",9614,"2008"
"846481",40890,"O'Hare Airport","02/11/2014","W",7838,"2014"
"847047",40890,"O'Hare Airport","05/01/2017","W",10909,"2017"
"847140",40890,"O'Hare Airport","06/11/2016","A",9983,"2016"
"847203",40890,"O'Hare Airport","02/17/2005","W",8144,"2005"
"847268",40890,"O'Hare Airport","05/03/2004","W",9071,"2004"
"847316",40890,"O'Hare Airport","10/07/2005","W",13884,"2005"
"847417",40890,"O'Hare Airport","07/25/2015","A",10175,"2015"
"847496",40890,"O'Hare Airport","07/29/2013","W",11179,"2013"
"847673",40890,"O'Hare Airport","03/02/2009","W",7780,"2009"
"847755",40890,"O'Hare Airport","03/08/2012","W",9070,"2012"
"847957",40890,"O'Hare Airport","05/02/2007","W",8672,"2007"
"847965",40890,"O'Hare Airport","01/30/2011","U",6374,"2011"
"848039",40890,"O'Hare Airport","03/11/2002","W",7678,"2002"
"848313",40890,"O'Hare Airport","04/26/2010","W",8829,"2010"
"848671",40890,"O'Hare Airport","07/08/2013","W",10036,"2013"
"848904",40890,"O'Hare Airport","11/14/2015","A",9359,"2015"
"849470",40890,"O'Hare Airport","05/11/2014","U",8491,"2014"
"849670",40890,"O'Hare Airport","05/14/2002","W",7603,"2002"
"849772",40890,"O'Hare Airport","09/25/2001","W",6409,"2001"
"849884",40890,"O'Hare Airport","07/09/2008","W",0,"2008"
"849899",40890,"O'Hare Airport","04/20/2002","A",6197,"2002"
"849972",40890,"O'Hare Airport","08/26/2010","W",9879,"2010"
"850306",40890,"O'Hare Airport","06/08/2007","W",11088,"2007"
"850551",40890,"O'Hare Airport","02/07/2003","W",7738,"2003"
"850831",40890,"O'Hare Airport","02/24/2011","W",8110,"2011"
"850833",40890,"O'Hare Airport","03/07/2016","W",10694,"2016"
"850885",40890,"O'Hare Airport","08/01/2002","W",9513,"2002"
"851112",40890,"O'Hare Airport","09/14/2007","W",10182,"2007"
"851312",40890,"O'Hare Airport","01/27/2009","W",6460,"2009"
"851313",40890,"O'Hare Airport","04/04/2012","W",8993,"2012"
"851476",40890,"O'Hare Airport","10/09/2010","A",10063,"2010"
"851486",40890,"O'Hare Airport","11/04/2005","W",11273,"2005"
"851740",40890,"O'Hare Airport","09/27/2013","W",11832,"2013"
"851882",40890,"O'Hare Airport","10/21/2007","U",8133,"2007"
"851977",40890,"O'Hare Airport","10/08/2013","W",9435,"2013"
"852100",40890,"O'Hare Airport","10/28/2006","A",8151,"2006"
"852313",40890,"O'Hare Airport","11/11/2009","W",7542,"2009"
"852435",40890,"O'Hare Airport","07/12/2013","W",11239,"2013"
"852756",40890,"O'Hare Airport","02/17/2004","W",7533,"2004"
"852779",40890,"O'Hare Airport","01/09/2017","W",9521,"2017"
"852783",40890,"O'Hare Airport","04/13/2010","W",7581,"2010"
"853066",40890,"O'Hare Airport","06/14/2012","W",12303,"2012"
"853196",40890,"O'Hare Airport","07/25/2016","W",13365,"2016"
"853217",40890,"O'Hare Airport","09/14/2001","W",6712,"2001"
"853379",40890,"O'Hare Airport","01/17/2005","W",8267,"2005"
"853456",40890,"O'Hare Airport","04/20/2009","W",8356,"2009"
"853720",40890,"O'Hare Airport","08/22/2005","W",10354,"2005"
"854200",40890,"O'Hare Airport","07/03/2005","U",7998,"2005"
"854438",40890,"O'Hare Airport","10/12/2006","W",10201,"2006"
"854608",40890,"O'Hare Airport","06/15/2013","A",8903,"2013"
"854655",40890,"O'Hare Airport","05/07/2002","W",7535,"2002"
"854979",40890,"O'Hare Airport","11/15/2009","U",7612,"2009"
"855032",40890,"O'Hare Airport","12/19/2004","U",6459,"2004"
"855533",40890,"O'Hare Airport","08/19/2005","W",12005,"2005"
"855594",40890,"O'Hare Airport","01/25/2004","U",5784,"2004"
"855671",40890,"O'Hare Airport","03/14/2007","W",8496,"2007"
"855893",40890,"O'Hare Airport","11/29/2005","W",9628,"2005"
"856068",40890,"O'Hare Airport","04/01/2014","W",8661,"2014"
"856101",40890,"O'Hare Airport","01/25/2017","W",8341,"2017"
"856251",40890,"O'Hare Airport","06/01/2005","W",8932,"2005"
"856596",40890,"O'Hare Airport","03/12/2014","W",8012,"2014"
"856612",40890,"O'Hare Airport","09/17/2006","U",8795,"2006"
"856663",40890,"O'Hare Airport","11/10/2015","W",11052,"2015"
"857277",40890,"O'Hare Airport","12/18/2006","W",9226,"2006"
"857324",40890,"O'Hare Airport","03/11/2016","W",12405,"2016"
"857384",40890,"O'Hare Airport","11/21/2003","W",9129,"2003"
"857527",40890,"O'Hare Airport","01/19/2016","W",9581,"2016"
"857536",40890,"O'Hare Airport","04/22/2004","W",8680,"2004"
"857935",40890,"O'Hare Airport","10/18/2016","W",10739,"2016"
"858083",40890,"O'Hare Airport","06/06/2014","W",12020,"2014"
"858255",40890,"O'Hare Airport","01/06/2010","W",6966,"2010"
"858260",40890,"O'Hare Airport","04/23/2009","W",8351,"2009"
"858709",40890,"O'Hare Airport","10/12/2014","U",10244,"2014"
"858782",40890,"O'Hare Airport","01/26/2011","W",6719,"2011"
"858871",40890,"O'Hare Airport","05/05/2014","W",9731,"2014"
"859197",40890,"O'Hare Airport","11/26/2009","U",5984,"2009"
"859403",40890,"O'Hare Airport","04/03/2012","W",8518,"2012"
"859432",40890,"O'Hare Airport","05/26/2007","A",8611,"2007"
"859497",40890,"O'Hare Airport","09/29/2016","W",12019,"2016"
"859652",40890,"O'Hare Airport","02/19/2007","W",9180,"2007"
"859689",40890,"O'Hare Airport","12/12/2013","W",9079,"2013"
"859720",40890,"O'Hare Airport","12/15/2012","A",7509,"2012"
"859738",40890,"O'Hare Airport","08/22/2013","W",10541,"2013"
"859882",40890,"O'Hare Airport","08/14/2001","W",9662,"2001"
"860033",40890,"O'Hare Airport","07/07/2006","W",10983,"2006"
"860111",40890,"O'Hare Airport","05/15/2004","A",6800,"2004"
"860178",40890,"O'Hare Airport","05/17/2003","A",6590,"2003"
"860201",40890,"O'Hare Airport","09/17/2012","W",10297,"2012"
"861054",40890,"O'Hare Airport","08/04/2003","W",10090,"2003"
"861083",40890,"O'Hare Airport","07/17/2015","W",14593,"2015"
"861548",40890,"O'Hare Airport","02/29/2016","W",10001,"2016"
"861774",40890,"O'Hare Airport","09/16/2010","W",10142,"2010"
"861825",40890,"O'Hare Airport","01/19/2002","A",5707,"2002"
"861860",40890,"O'Hare Airport","10/01/2006","U",8531,"2006"
"862248",40890,"O'Hare Airport","11/11/2012","U",8703,"2012"
"862464",40890,"O'Hare Airport","01/16/2011","U",6540,"2011"
"862525",40890,"O'Hare Airport","05/14/2013","W",9430,"2013"
"862559",40890,"O'Hare Airport","07/14/2004","W",8971,"2004"
"862597",40890,"O'Hare Airport","02/10/2002","U",5818,"2002"
"862614",40890,"O'Hare Airport","10/31/2009","A",6472,"2009"
"862663",40890,"O'Hare Airport","07/26/2007","W",9627,"2007"
"862951",40890,"O'Hare Airport","08/18/2013","U",10146,"2013"
"862958",40890,"O'Hare Airport","02/18/2007","U",6962,"2007"
"863298",40890,"O'Hare Airport","06/18/2002","W",8330,"2002"
"863307",40890,"O'Hare Airport","03/08/2014","A",7501,"2014"
"863367",40890,"O'Hare Airport","11/03/2015","W",10622,"2015"
"863447",40890,"O'Hare Airport","03/17/2001","A",7144,"2001"
"863722",40890,"O'Hare Airport","10/23/2003","W",8300,"2003"
"863785",40890,"O'Hare Airport","06/14/2003","A",6855,"2003"
"863793",40890,"O'Hare Airport","10/16/2013","W",10158,"2013"
"863897",40890,"O'Hare Airport","01/12/2004","W",7208,"2004"
"863953",40890,"O'Hare Airport","04/21/2005","W",9168,"2005"
"864175",40890,"O'Hare Airport","01/29/2009","W",6718,"2009"
"864522",40890,"O'Hare Airport","02/05/2014","W",7266,"2014"
"864604",40890,"O'Hare Airport","04/24/2003","W",7875,"2003"
"864796",40890,"O'Hare Airport","01/11/2016","W",9440,"2016"
"864809",40890,"O'Hare Airport","06/25/2015","W",13101,"2015"
"864822",40890,"O'Hare Airport","07/27/2006","W",11017,"2006"
"864832",40890,"O'Hare Airport","03/15/2004","W",8560,"2004"
"865009",40890,"O'Hare Airport","02/24/2009","W",6671,"2009"
"865048",40890,"O'Hare Airport","10/03/2008","W",10391,"2008"
"865176",40890,"O'Hare Airport","05/15/2016","U",11348,"2016"
"865262",40890,"O'Hare Airport","10/21/2001","U",6997,"2001"
"865271",40890,"O'Hare Airport","10/25/2012","W",11102,"2012"
"865314",40890,"O'Hare Airport","03/16/2005","W",8305,"2005"
"865408",40890,"O'Hare Airport","07/09/2016","A",10389,"2016"
"865643",40890,"O'Hare Airport","10/29/2003","W",7653,"2003"
"865694",40890,"O'Hare Airport","05/09/2003","W",8890,"2003"
"865751",40890,"O'Hare Airport","05/31/2006","W",9921,"2006"
"865907",40890,"O'Hare Airport","07/27/2016","W",13453,"2016"
"865963",40890,"O'Hare Airport","11/26/2017","U",15160,"2017"
"866085",40890,"O'Hare Airport","02/04/2017","A",7420,"2017"
"866090",40890,"O'Hare Airport","05/18/2003","U",7640,"2003"
"866192",40890,"O'Hare Airport","04/05/2007","W",9299,"2007"
"866960",40890,"O'Hare Airport","12/07/2003","U",5794,"2003"
"866970",40890,"O'Hare Airport","01/23/2011","U",6447,"2011"
"867070",40890,"O'Hare Airport","06/21/2011","W",9348,"2011"
"867087",40890,"O'Hare Airport","07/29/2008","W",8801,"2008"
"867100",40890,"O'Hare Airport","09/12/2009","A",8741,"2009"
"867206",40890,"O'Hare Airport","07/11/2013","W",10969,"2013"
"867274",40890,"O'Hare Airport","04/13/2007","W",10351,"2007"
"867576",40890,"O'Hare Airport","10/14/2006","A",8787,"2006"
"867655",40890,"O'Hare Airport","01/27/2004","W",6934,"2004"
"867769",40890,"O'Hare Airport","05/09/2007","W",9188,"2007"
"867799",40890,"O'Hare Airport","02/21/2005","W",9038,"2005"
"868024",40890,"O'Hare Airport","09/19/2013","W",11272,"2013"
"868243",40890,"O'Hare Airport","01/22/2016","W",9865,"2016"
"868379",40890,"O'Hare Airport","04/25/2009","A",6156,"2009"
"868393",40890,"O'Hare Airport","07/14/2014","W",10276,"2014"
"868425",40890,"O'Hare Airport","03/13/2011","U",7892,"2011"
"868483",40890,"O'Hare Airport","01/28/2015","W",7676,"2015"
"868577",40890,"O'Hare Airport","03/19/2017","U",9275,"2017"
"868704",40890,"O'Hare Airport","06/08/2001","W",10128,"2001"
"868969",40890,"O'Hare Airport","03/05/2013","W",7660,"2013"
"869052",40890,"O'Hare Airport","10/25/2017","W",10708,"2017"
"869166",40890,"O'Hare Airport","08/03/2004","W",8624,"2004"
"869656",40890,"O'Hare Airport","01/23/2017","W",9808,"2017"
"869690",40890,"O'Hare Airport","07/23/2014","W",10462,"2014"
"869828",40890,"O'Hare Airport","12/31/2013","W",8537,"2013"
"869984",40890,"O'Hare Airport","05/05/2004","W",8042,"2004"
"870126",40890,"O'Hare Airport","08/19/2001","U",8668,"2001"
"870353",40890,"O'Hare Airport","06/19/2013","W",10279,"2013"
"870406",40890,"O'Hare Airport","08/03/2015","W",13500,"2015"
"870423",40890,"O'Hare Airport","05/09/2017","W",10521,"2017"
"870534",40890,"O'Hare Airport","02/21/2013","W",8780,"2013"
"870624",40890,"O'Hare Airport","02/07/2015","A",6828,"2015"
"871178",40890,"O'Hare Airport","09/05/2003","W",9061,"2003"
"871213",40890,"O'Hare Airport","01/13/2015","W",7948,"2015"
"871223",40890,"O'Hare Airport","06/23/2007","A",7794,"2007"
"871392",40890,"O'Hare Airport","08/02/2009","U",8190,"2009"
"871581",40890,"O'Hare Airport","07/30/2001","W",10360,"2001"
"871957",40890,"O'Hare Airport","07/20/2013","A",10177,"2013"
"872275",40890,"O'Hare Airport","06/27/2010","U",8354,"2010"
"872755",40890,"O'Hare Airport","04/08/2008","W",7543,"2008"
"872895",40890,"O'Hare Airport","08/27/2011","A",8546,"2011"
"872939",40890,"O'Hare Airport","12/29/2013","U",9857,"2013"
"873160",40890,"O'Hare Airport","09/29/2013","U",10084,"2013"
"873273",40890,"O'Hare Airport","11/16/2004","W",8246,"2004"
"873335",40890,"O'Hare Airport","06/19/2011","U",9579,"2011"
"873351",40890,"O'Hare Airport","11/16/2012","W",12671,"2012"
"873376",40890,"O'Hare Airport","06/07/2003","A",6502,"2003"
"873473",40890,"O'Hare Airport","05/14/2008","W",8798,"2008"
"873744",40890,"O'Hare Airport","09/03/2006","U",8067,"2006"
"873846",40890,"O'Hare Airport","09/22/2006","W",9572,"2006"
"873911",40890,"O'Hare Airport","12/16/2009","W",7403,"2009"
"874483",40890,"O'Hare Airport","08/20/2017","U",11382,"2017"
"874513",40890,"O'Hare Airport","01/20/2012","W",11389,"2012"
"874515",40890,"O'Hare Airport","11/14/2012","W",9332,"2012"
"874540",40890,"O'Hare Airport","04/01/2011","W",9366,"2011"
"874888",40890,"O'Hare Airport","06/16/2012","A",9201,"2012"
"874894",40890,"O'Hare Airport","07/31/2009","W",10962,"2009"
"874929",40890,"O'Hare Airport","01/17/2015","A",7416,"2015"
"874942",40890,"O'Hare Airport","03/19/2007","W",9601,"2007"
"874984",40890,"O'Hare Airport","09/22/2011","W",10263,"2011"
"875107",40890,"O'Hare Airport","07/20/2010","W",9264,"2010"
"875146",40890,"O'Hare Airport","01/01/2014","U",8350,"2014"
"875216",40890,"O'Hare Airport","04/18/2016","W",11611,"2016"
"875478",40890,"O'Hare Airport","02/12/2012","U",7145,"2012"
"875640",40890,"O'Hare Airport","05/19/2009","W",8296,"2009"
"875647",40890,"O'Hare Airport","08/11/2009","W",8927,"2009"
"875672",40890,"O'Hare Airport","10/25/2002","W",10264,"2002"
"875780",40890,"O'Hare Airport","05/08/2001","W",8079,"2001"
"875796",40890,"O'Hare Airport","03/20/2017","W",10723,"2017"
"875864",40890,"O'Hare Airport","12/13/2010","W",9121,"2010"
"875895",40890,"O'Hare Airport","05/20/2017","A",9590,"2017"
"875900",40890,"O'Hare Airport","09/03/2017","U",10035,"2017"
"876131",40890,"O'Hare Airport","12/30/2001","U",6209,"2001"
"876203",40890,"O'Hare Airport","10/12/2003","U",8710,"2003"
"876211",40890,"O'Hare Airport","03/01/2011","W",7184,"2011"
"876355",40890,"O'Hare Airport","08/24/2016","W",10942,"2016"
"876428",40890,"O'Hare Airport","05/26/2004","W",8415,"2004"
"876542",40890,"O'Hare Airport","02/09/2014","U",7421,"2014"
"876646",40890,"O'Hare Airport","03/21/2011","W",9193,"2011"
"876819",40890,"O'Hare Airport","12/30/2002","W",8936,"2002"
"877178",40890,"O'Hare Airport","03/24/2015","W",9745,"2015"
"877345",40890,"O'Hare Airport","01/17/2009","A",5579,"2009"
"878044",40890,"O'Hare Airport","04/14/2017","W",11820,"2017"
"878155",40890,"O'Hare Airport","11/20/2010","A",7084,"2010"
"878551",40890,"O'Hare Airport","04/30/2017","U",9344,"2017"
"878593",40890,"O'Hare Airport","03/21/2004","U",6884,"2004"
"878613",40890,"O'Hare Airport","04/26/2007","W",9243,"2007"
"878741",40890,"O'Hare Airport","11/21/2005","W",8490,"2005"
"878771",40890,"O'Hare Airport","06/11/2014","W",10129,"2014"
"878841",40890,"O'Hare Airport","11/17/2001","A",5795,"2001"
"878860",40890,"O'Hare Airport","03/25/2011","W",9702,"2011"
"878982",40890,"O'Hare Airport","03/16/2009","W",8444,"2009"
"879023",40890,"O'Hare Airport","09/17/2004","W",10608,"2004"
"879047",40890,"O'Hare Airport","02/15/2008","W",9044,"2008"
"879147",40890,"O'Hare Airport","02/08/2010","W",7499,"2010"
"879338",40890,"O'Hare Airport","07/21/2017","W",14608,"2017"
"879646",40890,"O'Hare Airport","03/28/2009","A",7022,"2009"
"879810",40890,"O'Hare Airport","08/11/2013","U",10239,"2013"
"879949",40890,"O'Hare Airport","04/28/2003","W",8212,"2003"
"879956",40890,"O'Hare Airport","01/05/2017","W",10295,"2017"
"879980",40890,"O'Hare Airport","11/14/2003","W",9758,"2003"
"879984",40890,"O'Hare Airport","12/16/2016","W",10166,"2016"
"880067",40890,"O'Hare Airport","11/01/2010","W",9876,"2010"
"880249",40890,"O'Hare Airport","12/26/2006","W",11066,"2006"
"880278",40890,"O'Hare Airport","01/03/2012","W",8981,"2012"
"880357",40890,"O'Hare Airport","12/02/2004","W",8627,"2004"
"880497",40890,"O'Hare Airport","10/05/2012","W",16175,"2012"
"880587",40890,"O'Hare Airport","09/19/2001","W",6301,"2001"
"880714",40890,"O'Hare Airport","01/15/2015","W",9113,"2015"
"881091",40890,"O'Hare Airport","09/19/2008","W",11204,"2008"
"881124",40890,"O'Hare Airport","02/01/2006","W",7459,"2006"
"881143",40890,"O'Hare Airport","08/07/2013","W",10021,"2013"
"881236",40890,"O'Hare Airport","11/05/2010","W",10586,"2010"
"881416",40890,"O'Hare Airport","01/03/2005","W",8491,"2005"
"881578",40890,"O'Hare Airport","09/17/2015","W",14103,"2015"
"881706",40890,"O'Hare Airport","06/22/2013","A",9288,"2013"
"881784",40890,"O'Hare Airport","02/24/2001","A",5843,"2001"
"881923",40890,"O'Hare Airport","09/25/2006","W",10229,"2006"
"881950",40890,"O'Hare Airport","08/13/2006","U",8925,"2006"
"881972",40890,"O'Hare Airport","06/12/2013","W",10039,"2013"
"882101",40890,"O'Hare Airport","08/16/2013","W",12650,"2013"
"882389",40890,"O'Hare Airport","07/23/2012","W",10807,"2012"
"882505",40890,"O'Hare Airport","12/08/2012","A",7134,"2012"
"882661",40890,"O'Hare Airport","03/17/2013","U",7206,"2013"
"882712",40890,"O'Hare Airport","03/24/2001","A",6703,"2001"
"882768",40890,"O'Hare Airport","08/16/2010","W",10017,"2010"
"882924",40890,"O'Hare Airport","03/30/2016","W",9452,"2016"
"883019",40890,"O'Hare Airport","12/05/2015","A",8669,"2015"
"883076",40890,"O'Hare Airport","05/22/2010","A",7835,"2010"
"883262",40890,"O'Hare Airport","09/08/2016","W",11278,"2016"
"883418",40890,"O'Hare Airport","07/20/2011","W",10004,"2011"
"883429",40890,"O'Hare Airport","09/23/2016","W",14210,"2016"
"883563",40890,"O'Hare Airport","02/23/2016","W",9060,"2016"
"883741",40890,"O'Hare Airport","08/13/2008","W",8955,"2008"
"884034",40890,"O'Hare Airport","08/02/2014","A",9431,"2014"
"884037",40890,"O'Hare Airport","01/23/2006","W",8914,"2006"
"884360",40890,"O'Hare Airport","11/12/2016","A",9243,"2016"
"884395",40890,"O'Hare Airport","06/12/2001","W",8497,"2001"
"884448",40890,"O'Hare Airport","10/03/2012","W",9513,"2012"
"884471",40890,"O'Hare Airport","01/26/2003","U",5726,"2003"
"884599",40890,"O'Hare Airport","11/11/2015","W",10701,"2015"
"884711",40890,"O'Hare Airport","01/02/2011","U",8536,"2011"
"884908",40890,"O'Hare Airport","12/24/2002","W",5776,"2002"
"886046",40890,"O'Hare Airport","08/15/2004","U",8404,"2004"
"886067",40890,"O'Hare Airport","08/12/2015","W",12520,"2015"
"886073",40890,"O'Hare Airport","12/20/2011","W",8243,"2011"
"886120",40890,"O'Hare Airport","10/31/2002","W",7828,"2002"
"886336",40890,"O'Hare Airport","08/02/2003","A",8336,"2003"
"886400",40890,"O'Hare Airport","02/16/2010","W",7199,"2010"
